sample_id,location_id,patch_id,ndvi_2019,ndvi_2021,ndvi_2023,d01,d12,d02,label,path
116,brisbane_01,4,0.18590885400772095,0.7364948987960815,0.5789158344268799,0.5505860447883606,-0.15757906436920166,0.39300698041915894,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000116.npz
117,brisbane_01,5,0.22241659462451935,0.8094829320907593,0.7086468935012817,0.5870663374662399,-0.10083603858947754,0.4862302988767624,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000117.npz
118,brisbane_01,6,0.285106897354126,0.8503796458244324,0.7241441011428833,0.5652727484703064,-0.12623554468154907,0.4390372037887573,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000118.npz
119,brisbane_01,7,0.21778780221939087,0.8193235993385315,0.7044715881347656,0.6015357971191406,-0.11485201120376587,0.48668378591537476,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000119.npz
120,brisbane_01,8,-0.11855228245258331,0.697762131690979,0.8226714134216309,0.8163144141435623,0.12490928173065186,0.9412236958742142,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000120.npz
121,brisbane_01,9,0.40934500098228455,0.7805024981498718,0.7087692022323608,0.3711574971675873,-0.07173329591751099,0.2994242012500763,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000121.npz
122,brisbane_01,10,0.3040844798088074,0.8299732208251953,0.751987874507904,0.5258887410163879,-0.07798534631729126,0.4479033946990967,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000122.npz
123,brisbane_01,11,0.30361276865005493,0.8387960195541382,0.7356226444244385,0.5351832509040833,-0.10317337512969971,0.43200987577438354,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000123.npz
124,brisbane_01,12,0.146600142121315,0.6585286855697632,0.0178378839045763,0.5119285434484482,-0.6406908016651869,-0.1287622582167387,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000124.npz
125,brisbane_01,13,0.47408682107925415,0.7370213270187378,0.5796716809272766,0.26293450593948364,-0.15734964609146118,0.10558485984802246,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000125.npz
126,brisbane_01,14,0.6763527393341064,0.8174197673797607,0.7219774723052979,0.1410670280456543,-0.09544229507446289,0.045624732971191406,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000126.npz
127,brisbane_01,15,0.6050833463668823,0.8496533632278442,0.67930006980896,0.24457001686096191,-0.17035329341888428,0.07421672344207764,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000127.npz
128,buenos_01,0,0.57636559009552,0.4210466146469116,0.6535918116569519,-0.1553189754486084,0.23254519701004028,0.07722622156143188,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000128.npz
129,buenos_01,1,0.6100513935089111,0.3807036578655243,0.6282481551170349,-0.22934773564338684,0.24754449725151062,0.01819676160812378,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000129.npz
130,buenos_01,2,0.6456683278083801,0.4238528609275818,0.6966019868850708,-0.22181546688079834,0.272749125957489,0.050933659076690674,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000130.npz
131,buenos_01,3,0.6111593842506409,0.42215782403945923,0.6540442705154419,-0.18900156021118164,0.23188644647598267,0.042884886264801025,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000131.npz
132,buenos_01,4,0.6220017671585083,0.4127708673477173,0.6384210586547852,-0.20923089981079102,0.22565019130706787,0.016419291496276855,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000132.npz
133,buenos_01,5,0.5101805925369263,0.43078166246414185,0.6589357852935791,-0.07939893007278442,0.22815412282943726,0.14875519275665283,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000133.npz
134,buenos_01,6,0.537259578704834,0.4015547037124634,0.6634114980697632,-0.1357048749923706,0.2618567943572998,0.1261519193649292,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000134.npz
135,buenos_01,7,0.5152571797370911,0.44096189737319946,0.6968950033187866,-0.0742952823638916,0.25593310594558716,0.18163782358169556,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000135.npz
136,buenos_01,8,0.5159823298454285,0.5014036893844604,0.6897304058074951,-0.014578640460968018,0.18832671642303467,0.17374807596206665,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000136.npz
137,buenos_01,9,0.544492244720459,0.4782502353191376,0.6817294359207153,-0.06624200940132141,0.20347920060157776,0.13723719120025635,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000137.npz
138,buenos_01,10,0.49947506189346313,0.35606104135513306,0.738889753818512,-0.14341402053833008,0.3828287124633789,0.23941469192504883,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000138.npz
139,buenos_01,11,0.458901971578598,0.4201074242591858,0.5850846171379089,-0.03879454731941223,0.16497719287872314,0.1261826455593109,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000139.npz
140,buenos_01,12,0.5995042324066162,0.44854745268821716,0.7076849937438965,-0.15095677971839905,0.2591375410556793,0.10818076133728027,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000140.npz
141,buenos_01,13,0.6521056890487671,0.46399933099746704,0.6923223733901978,-0.18810635805130005,0.2283230423927307,0.040216684341430664,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000141.npz
142,buenos_01,14,0.5601282715797424,0.4448816180229187,0.6399292349815369,-0.11524665355682373,0.19504761695861816,0.07980096340179443,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000142.npz
143,buenos_01,15,0.4300066828727722,0.5220202207565308,0.5384354591369629,0.09201353788375854,0.01641523838043213,0.10842877626419067,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000143.npz
144,cairo_01,0,0.5236524939537048,0.4418497681617737,0.2871602177619934,-0.08180272579193115,-0.15468955039978027,-0.23649227619171143,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000144.npz
145,cairo_01,1,0.38011467456817627,0.30202382802963257,0.2587254047393799,-0.0780908465385437,-0.043298423290252686,-0.12138926982879639,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000145.npz
146,cairo_01,2,0.3517523407936096,0.32291531562805176,0.27560684084892273,-0.02883702516555786,-0.04730847477912903,-0.07614549994468689,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000146.npz
147,cairo_01,3,0.3842121958732605,0.3549812138080597,0.3199375569820404,-0.029230982065200806,-0.03504365682601929,-0.06427463889122009,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000147.npz
148,cairo_01,4,0.425095796585083,0.3979663550853729,0.3495282232761383,-0.027129441499710083,-0.04843813180923462,-0.0755675733089447,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000148.npz
149,cairo_01,5,0.377871036529541,0.3608859181404114,0.3310146927833557,-0.01698511838912964,-0.029871225357055664,-0.0468563437461853,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000149.npz
150,cairo_01,6,0.46144169569015503,0.45518314838409424,0.4088866710662842,-0.006258547306060791,-0.04629647731781006,-0.05255502462387085,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000150.npz
151,cairo_01,7,0.4678054451942444,0.4710904359817505,0.4503461718559265,0.0032849907875061035,-0.020744264125823975,-0.01745927333831787,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000151.npz
152,cairo_01,8,0.4491499066352844,0.3477488160133362,0.33042341470718384,-0.10140109062194824,-0.017325401306152344,-0.11872649192810059,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000152.npz
153,cairo_01,9,0.40314921736717224,0.3976809084415436,0.36797672510147095,-0.005468308925628662,-0.029704183340072632,-0.035172492265701294,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000153.npz
154,cairo_01,10,0.42984822392463684,0.44049811363220215,0.40924692153930664,0.010649889707565308,-0.03125119209289551,-0.0206013023853302,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000154.npz
155,cairo_01,11,0.42252984642982483,0.4408778250217438,0.4140017032623291,0.018347978591918945,-0.026876121759414673,-0.008528143167495728,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000155.npz
156,cairo_01,12,0.22845953702926636,0.22522862255573273,0.20799365639686584,-0.0032309144735336304,-0.017234966158866882,-0.020465880632400513,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000156.npz
157,cairo_01,13,0.37138259410858154,0.42120176553726196,0.29025527834892273,0.04981917142868042,-0.13094648718833923,-0.08112731575965881,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000157.npz
158,cairo_01,14,0.3287539780139923,0.3499564528465271,0.3132992088794708,0.02120247483253479,-0.036657243967056274,-0.015454769134521484,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000158.npz
159,cairo_01,15,0.3857649564743042,0.4057663679122925,0.34750884771347046,0.02000141143798828,-0.05825752019882202,-0.03825610876083374,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000159.npz
160,capetown_01,0,0.07073786109685898,0.0886022076010704,-0.3348613977432251,0.017864346504211426,-0.4234636053442955,-0.4055992588400841,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000160.npz
161,capetown_01,1,0.029926536604762077,-0.03125600144267082,-0.37430310249328613,-0.0611825380474329,-0.3430471010506153,-0.4042296390980482,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000161.npz
162,capetown_01,2,0.30255377292633057,0.33986812829971313,0.24921903014183044,0.03731435537338257,-0.09064909815788269,-0.05333474278450012,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000162.npz
163,capetown_01,3,0.46316084265708923,0.4060167074203491,0.45919269323349,-0.05714413523674011,0.05317598581314087,-0.003968149423599243,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000163.npz
164,capetown_01,4,0.0371190570294857,0.10273310542106628,0.1177760660648346,0.06561404839158058,0.01504296064376831,0.08065700903534889,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000164.npz
165,capetown_01,5,0.01830207370221615,-0.060595206916332245,-0.2849234342575073,-0.0788972806185484,-0.22432822734117508,-0.3032255079597235,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000165.npz
166,capetown_01,6,0.3351643681526184,0.3546648621559143,0.2620120942592621,0.0195004940032959,-0.09265276789665222,-0.07315227389335632,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000166.npz
167,capetown_01,8,0.040294449776411057,-0.23985639214515686,0.0890941396355629,-0.2801508419215679,0.32895053178071976,0.04879968985915184,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000167.npz
168,capetown_01,9,0.12418701499700546,-0.12119272351264954,0.0814577043056488,-0.245379738509655,0.20265042781829834,-0.04272931069135666,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000168.npz
169,capetown_01,10,0.4997085928916931,0.5018085241317749,0.5000483989715576,0.002099931240081787,-0.0017601251602172852,0.00033980607986450195,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000169.npz
170,capetown_01,12,0.0798799991607666,0.19505766034126282,0.08949033170938492,0.11517766118049622,-0.1055673286318779,0.009610332548618317,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000170.npz
171,capetown_01,13,0.4456164240837097,0.4785963296890259,0.45770955085754395,0.03297990560531616,-0.020886778831481934,0.012093126773834229,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000171.npz
172,capetown_01,14,0.5373155474662781,0.5647519826889038,0.5435890555381775,0.027436435222625732,-0.02116292715072632,0.006273508071899414,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000172.npz
173,chicago_01,0,0.06441397964954376,0.15073232352733612,0.0641278401017189,0.08631834387779236,-0.08660448342561722,-0.0002861395478248596,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000173.npz
174,chicago_01,1,0.10225799679756165,0.13819855451583862,0.008826208300888538,0.03594055771827698,-0.12937234621495008,-0.09343178849667311,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000174.npz
175,chicago_01,2,0.16397446393966675,0.184819296002388,0.10734009742736816,0.020844832062721252,-0.07747919857501984,-0.056634366512298584,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000175.npz
176,chicago_01,3,0.18854102492332458,0.16695617139339447,0.013327183201909065,-0.021584853529930115,-0.1536289881914854,-0.17521384172141552,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000176.npz
177,chicago_01,4,0.04991225153207779,0.0015556402504444122,0.06041644141077995,-0.04835661128163338,0.05886080116033554,0.010504189878702164,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000177.npz
178,chicago_01,5,0.13856150209903717,0.15477710962295532,0.05982073396444321,0.016215607523918152,-0.09495637565851212,-0.07874076813459396,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000178.npz
179,chicago_01,6,0.1774754673242569,0.3268701732158661,0.22353745996952057,0.1493947058916092,-0.10333271324634552,0.04606199264526367,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000179.npz
180,chicago_01,7,0.19581183791160583,0.14059682190418243,0.09224840253591537,-0.0552150160074234,-0.04834841936826706,-0.10356343537569046,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000180.npz
181,chicago_01,8,0.05079587548971176,0.11867459863424301,0.10244837403297424,0.06787872314453125,-0.01622622460126877,0.05165249854326248,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000181.npz
182,chicago_01,9,0.13387322425842285,0.1697365939617157,0.05972165986895561,0.03586336970329285,-0.11001493409276009,-0.07415156438946724,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000182.npz
183,chicago_01,10,0.185583233833313,0.26381736993789673,0.12303930521011353,0.07823413610458374,-0.1407780647277832,-0.06254392862319946,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000183.npz
184,chicago_01,11,0.17511379718780518,0.06278543174266815,-0.1130141168832779,-0.11232836544513702,-0.17579954862594604,-0.28812791407108307,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000184.npz
185,chicago_01,12,0.051454078406095505,0.09785029292106628,0.014859728515148163,0.04639621451497078,-0.08299056440591812,-0.03659434989094734,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000185.npz
186,chicago_01,13,0.11221997439861298,0.17923855781555176,0.09412392228841782,0.06701858341693878,-0.08511463552713394,-0.01809605211019516,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000186.npz
187,chicago_01,14,0.1872968077659607,0.26199445128440857,0.12293810397386551,0.07469764351844788,-0.13905634731054306,-0.06435870379209518,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000187.npz
188,chicago_01,15,0.25572824478149414,-0.00443841889500618,-0.09615384787321091,-0.2601666636765003,-0.09171542897820473,-0.35188209265470505,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000188.npz
189,delhi_01,0,0.2027532160282135,0.22953492403030396,0.5498805046081543,0.026781708002090454,0.32034558057785034,0.3471272885799408,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000189.npz
190,delhi_01,1,0.18518322706222534,0.1841144561767578,0.653266429901123,-0.0010687708854675293,0.46915197372436523,0.4680832028388977,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000190.npz
191,delhi_01,2,0.23158994317054749,0.26246485114097595,0.5954802632331848,0.030874907970428467,0.33301541209220886,0.36389032006263733,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000191.npz
192,delhi_01,3,0.27397871017456055,0.2817298471927643,0.6507292985916138,0.007751137018203735,0.3689994513988495,0.3767505884170532,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000192.npz
193,delhi_01,4,0.21699358522891998,0.25632694363594055,0.5729730725288391,0.03933335840702057,0.31664612889289856,0.35597948729991913,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000193.npz
194,delhi_01,5,0.18442168831825256,0.22043123841285706,0.5631540417671204,0.03600955009460449,0.3427228033542633,0.3787323534488678,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000194.npz
195,delhi_01,6,0.20373275876045227,0.2501900792121887,0.5813863277435303,0.04645732045173645,0.33119624853134155,0.377653568983078,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000195.npz
196,delhi_01,7,0.20529574155807495,0.2639785408973694,0.5806971788406372,0.058682799339294434,0.3167186379432678,0.37540143728256226,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000196.npz
197,delhi_01,8,0.2117978036403656,0.2774495780467987,0.519316554069519,0.0656517744064331,0.24186697602272034,0.30751875042915344,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000197.npz
198,delhi_01,9,0.23754873871803284,0.28034019470214844,0.5719293355941772,0.0427914559841156,0.2915891408920288,0.3343805968761444,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000198.npz
199,delhi_01,10,0.1681026816368103,0.232920303940773,0.5687273144721985,0.06481762230396271,0.3358070105314255,0.4006246328353882,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000199.npz
200,delhi_01,11,0.2075650691986084,0.22981834411621094,0.5669066905975342,0.02225327491760254,0.33708834648132324,0.3593416213989258,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000200.npz
201,delhi_01,12,0.2528490722179413,0.3026789128780365,0.5523823499679565,0.049829840660095215,0.24970343708992004,0.29953327775001526,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000201.npz
202,delhi_01,13,0.2928064465522766,0.32728028297424316,0.4685991108417511,0.03447383642196655,0.14131882786750793,0.1757926642894745,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000202.npz
203,delhi_01,14,0.26269879937171936,0.34476861357688904,0.4925660490989685,0.08206981420516968,0.14779743552207947,0.22986724972724915,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000203.npz
204,delhi_01,15,0.24496841430664062,0.2596014142036438,0.4220579266548157,0.014632999897003174,0.16245651245117188,0.17708951234817505,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000204.npz
205,dubai_01,0,0.04176197201013565,0.041278839111328125,0.04601745307445526,-0.00048313289880752563,0.004738613963127136,0.004255481064319611,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000205.npz
206,dubai_01,1,0.05303376540541649,0.052704110741615295,0.052253350615501404,-0.00032965466380119324,-0.0004507601261138916,-0.0007804147899150848,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000206.npz
207,dubai_01,2,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000207.npz
208,dubai_01,3,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000208.npz
209,dubai_01,4,0.09084047377109528,0.08619271218776703,0.08671539276838303,-0.004647761583328247,0.0005226805806159973,-0.00412508100271225,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000209.npz
210,dubai_01,5,0.046863388270139694,0.04849208891391754,0.04777809605002403,0.0016287006437778473,-0.0007139928638935089,0.0009147077798843384,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000210.npz
211,dubai_01,6,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000211.npz
212,dubai_01,7,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000212.npz
213,dubai_01,8,0.05046387389302254,0.05284469947218895,0.048744574189186096,0.0023808255791664124,-0.004100125283002853,-0.001719299703836441,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000213.npz
214,dubai_01,9,0.046667080372571945,0.049615103751420975,0.047866519540548325,0.0029480233788490295,-0.0017485842108726501,0.0011994391679763794,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000214.npz
215,dubai_01,10,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000215.npz
216,dubai_01,11,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000216.npz
217,dubai_01,12,0.048463888466358185,0.05478658527135849,0.05167752131819725,0.006322696805000305,-0.0031090639531612396,0.0032136328518390656,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000217.npz
218,dubai_01,13,0.05020234361290932,0.055211082100868225,0.051150623708963394,0.005008738487958908,-0.004060458391904831,0.0009482800960540771,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000218.npz
219,dubai_01,14,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000219.npz
220,dubai_01,15,,,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000220.npz
221,hongkong_01,1,0.7370217442512512,0.6237625479698181,-0.0003508380614221096,-0.1132591962814331,-0.6241133860312402,-0.7373725823126733,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000221.npz
222,hongkong_01,2,0.5612298846244812,0.7149420380592346,0.08378241956233978,0.15371215343475342,-0.6311596184968948,-0.4774474650621414,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000222.npz
223,hongkong_01,3,0.3169540762901306,0.6483832001686096,0.09209965914487839,0.331429123878479,-0.5562835410237312,-0.22485441714525223,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000223.npz
224,hongkong_01,5,1.2775499820709229,0.516741156578064,0.033734459429979324,-0.7608088254928589,-0.48300669714808464,-1.2438155226409435,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000224.npz
225,hongkong_01,6,0.9309908151626587,0.3874565362930298,0.10925594717264175,-0.5435342788696289,-0.27820058912038803,-0.8217348679900169,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000225.npz
226,hongkong_01,7,0.7719300389289856,0.43016788363456726,0.08963636308908463,-0.34176215529441833,-0.34053152054548264,-0.682293675839901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000226.npz
227,hongkong_01,9,0.4971619248390198,0.27155888080596924,0.10429231822490692,-0.22560304403305054,-0.16726656258106232,-0.39286960661411285,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000227.npz
228,hongkong_01,10,0.39467141032218933,0.13861124217510223,0.06150345131754875,-0.2560601681470871,-0.07710779085755348,-0.3331679590046406,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000228.npz
229,hongkong_01,11,0.35475602746009827,0.27775585651397705,0.08994154632091522,-0.07700017094612122,-0.18781431019306183,-0.26481448113918304,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000229.npz
230,hongkong_01,12,0.2862691879272461,0.03187388926744461,0.04133102670311928,-0.2543952986598015,0.009457137435674667,-0.24493816122412682,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000230.npz
231,hongkong_01,13,0.39116501808166504,0.24221523106098175,0.26572054624557495,-0.1489497870206833,0.0235053151845932,-0.1254444718360901,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000231.npz
232,hongkong_01,14,0.24589769542217255,0.5014061331748962,0.042117200791835785,0.2555084377527237,-0.45928893238306046,-0.20378049463033676,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000232.npz
233,hongkong_01,15,0.12132929265499115,0.060603197664022446,0.07559284567832947,-0.060726094990968704,0.014989648014307022,-0.04573644697666168,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000233.npz
