sample_id,location_id,patch_id,ndvi_2019,ndvi_2021,ndvi_2023,delta_2019_2023,label,path
137,buenos_01,9,0.544492244720459,0.4782502353191376,0.6817294359207153,0.13723719120025635,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000137.npz
138,buenos_01,10,0.49947506189346313,0.35606104135513306,0.738889753818512,0.23941469192504883,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000138.npz
139,buenos_01,11,0.458901971578598,0.4201074242591858,0.5850846171379089,0.1261826455593109,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000139.npz
140,buenos_01,12,0.5995042324066162,0.44854745268821716,0.7076849937438965,0.10818076133728027,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000140.npz
141,buenos_01,13,0.6521056890487671,0.46399933099746704,0.6923223733901978,0.040216684341430664,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000141.npz
142,buenos_01,14,0.5601282715797424,0.4448816180229187,0.6399292349815369,0.07980096340179443,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000142.npz
143,buenos_01,15,0.4300066828727722,0.5220202207565308,0.5384354591369629,0.10842877626419067,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000143.npz
144,cairo_01,0,0.5236524939537048,0.4418497681617737,0.2871602177619934,-0.23649227619171143,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000144.npz
145,cairo_01,1,0.38011467456817627,0.30202382802963257,0.2587254047393799,-0.12138926982879639,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000145.npz
146,cairo_01,2,0.3517523407936096,0.32291531562805176,0.27560684084892273,-0.07614549994468689,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000146.npz
147,cairo_01,3,0.3842121958732605,0.3549812138080597,0.3199375569820404,-0.06427463889122009,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000147.npz
148,cairo_01,4,0.425095796585083,0.3979663550853729,0.3495282232761383,-0.0755675733089447,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000148.npz
149,cairo_01,5,0.377871036529541,0.3608859181404114,0.3310146927833557,-0.0468563437461853,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000149.npz
150,cairo_01,6,0.46144169569015503,0.45518314838409424,0.4088866710662842,-0.05255502462387085,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000150.npz
151,cairo_01,7,0.4678054451942444,0.4710904359817505,0.4503461718559265,-0.01745927333831787,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000151.npz
152,cairo_01,8,0.4491499066352844,0.3477488160133362,0.33042341470718384,-0.11872649192810059,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000152.npz
153,cairo_01,9,0.40314921736717224,0.3976809084415436,0.36797672510147095,-0.035172492265701294,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000153.npz
154,cairo_01,10,0.42984822392463684,0.44049811363220215,0.40924692153930664,-0.0206013023853302,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000154.npz
155,cairo_01,11,0.42252984642982483,0.4408778250217438,0.4140017032623291,-0.008528143167495728,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000155.npz
156,cairo_01,12,0.22845953702926636,0.22522862255573273,0.20799365639686584,-0.020465880632400513,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000156.npz
157,cairo_01,13,0.37138259410858154,0.42120176553726196,0.29025527834892273,-0.08112731575965881,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000157.npz
158,cairo_01,14,0.3287539780139923,0.3499564528465271,0.3132992088794708,-0.015454769134521484,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000158.npz
159,cairo_01,15,0.3857649564743042,0.4057663679122925,0.34750884771347046,-0.03825610876083374,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000159.npz
160,capetown_01,0,0.07073786109685898,0.0886022076010704,-0.3348613977432251,-0.4055992588400841,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000160.npz
161,capetown_01,1,0.029926536604762077,-0.03125600144267082,-0.37430310249328613,-0.4042296390980482,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000161.npz
162,capetown_01,2,0.30255377292633057,0.33986812829971313,0.24921903014183044,-0.05333474278450012,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000162.npz
163,capetown_01,3,0.46316084265708923,0.4060167074203491,0.45919269323349,-0.003968149423599243,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000163.npz
164,capetown_01,4,0.0371190570294857,0.10273310542106628,0.1177760660648346,0.08065700903534889,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000164.npz
165,capetown_01,5,0.01830207370221615,-0.060595206916332245,-0.2849234342575073,-0.3032255079597235,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000165.npz
166,capetown_01,6,0.3351643681526184,0.3546648621559143,0.2620120942592621,-0.07315227389335632,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000166.npz
167,capetown_01,8,0.040294449776411057,-0.23985639214515686,0.0890941396355629,0.04879968985915184,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000167.npz
168,capetown_01,9,0.12418701499700546,-0.12119272351264954,0.0814577043056488,-0.04272931069135666,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000168.npz
169,capetown_01,10,0.4997085928916931,0.5018085241317749,0.5000483989715576,0.00033980607986450195,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000169.npz
170,capetown_01,12,0.0798799991607666,0.19505766034126282,0.08949033170938492,0.009610332548618317,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000170.npz
171,capetown_01,13,0.4456164240837097,0.4785963296890259,0.45770955085754395,0.012093126773834229,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000171.npz
172,capetown_01,14,0.5373155474662781,0.5647519826889038,0.5435890555381775,0.006273508071899414,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000172.npz
173,chicago_01,0,0.06441397964954376,0.15073232352733612,0.0641278401017189,-0.0002861395478248596,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000173.npz
174,chicago_01,1,0.10225799679756165,0.13819855451583862,0.008826208300888538,-0.09343178849667311,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000174.npz
175,chicago_01,2,0.16397446393966675,0.184819296002388,0.10734009742736816,-0.056634366512298584,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000175.npz
176,chicago_01,3,0.18854102492332458,0.16695617139339447,0.013327183201909065,-0.17521384172141552,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000176.npz
177,chicago_01,4,0.04991225153207779,0.0015556402504444122,0.06041644141077995,0.010504189878702164,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000177.npz
178,chicago_01,5,0.13856150209903717,0.15477710962295532,0.05982073396444321,-0.07874076813459396,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000178.npz
179,chicago_01,6,0.1774754673242569,0.3268701732158661,0.22353745996952057,0.04606199264526367,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000179.npz
180,chicago_01,7,0.19581183791160583,0.14059682190418243,0.09224840253591537,-0.10356343537569046,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000180.npz
181,chicago_01,8,0.05079587548971176,0.11867459863424301,0.10244837403297424,0.05165249854326248,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000181.npz
182,chicago_01,9,0.13387322425842285,0.1697365939617157,0.05972165986895561,-0.07415156438946724,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000182.npz
183,chicago_01,10,0.185583233833313,0.26381736993789673,0.12303930521011353,-0.06254392862319946,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000183.npz
184,chicago_01,11,0.17511379718780518,0.06278543174266815,-0.1130141168832779,-0.28812791407108307,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000184.npz
185,chicago_01,12,0.051454078406095505,0.09785029292106628,0.014859728515148163,-0.03659434989094734,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000185.npz
186,chicago_01,13,0.11221997439861298,0.17923855781555176,0.09412392228841782,-0.01809605211019516,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000186.npz
187,chicago_01,14,0.1872968077659607,0.26199445128440857,0.12293810397386551,-0.06435870379209518,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000187.npz
188,chicago_01,15,0.25572824478149414,-0.00443841889500618,-0.09615384787321091,-0.35188209265470505,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000188.npz
189,delhi_01,0,0.2027532160282135,0.22953492403030396,0.5498805046081543,0.3471272885799408,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000189.npz
190,delhi_01,1,0.18518322706222534,0.1841144561767578,0.653266429901123,0.4680832028388977,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000190.npz
191,delhi_01,2,0.23158994317054749,0.26246485114097595,0.5954802632331848,0.36389032006263733,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000191.npz
192,delhi_01,3,0.27397871017456055,0.2817298471927643,0.6507292985916138,0.3767505884170532,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000192.npz
193,delhi_01,4,0.21699358522891998,0.25632694363594055,0.5729730725288391,0.35597948729991913,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000193.npz
194,delhi_01,5,0.18442168831825256,0.22043123841285706,0.5631540417671204,0.3787323534488678,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000194.npz
195,delhi_01,6,0.20373275876045227,0.2501900792121887,0.5813863277435303,0.377653568983078,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000195.npz
196,delhi_01,7,0.20529574155807495,0.2639785408973694,0.5806971788406372,0.37540143728256226,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000196.npz
197,delhi_01,8,0.2117978036403656,0.2774495780467987,0.519316554069519,0.30751875042915344,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000197.npz
198,delhi_01,9,0.23754873871803284,0.28034019470214844,0.5719293355941772,0.3343805968761444,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000198.npz
199,delhi_01,10,0.1681026816368103,0.232920303940773,0.5687273144721985,0.4006246328353882,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000199.npz
200,delhi_01,11,0.2075650691986084,0.22981834411621094,0.5669066905975342,0.3593416213989258,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000200.npz
201,delhi_01,12,0.2528490722179413,0.3026789128780365,0.5523823499679565,0.29953327775001526,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000201.npz
202,delhi_01,13,0.2928064465522766,0.32728028297424316,0.4685991108417511,0.1757926642894745,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000202.npz
203,delhi_01,14,0.26269879937171936,0.34476861357688904,0.4925660490989685,0.22986724972724915,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000203.npz
204,delhi_01,15,0.24496841430664062,0.2596014142036438,0.4220579266548157,0.17708951234817505,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000204.npz
205,dubai_01,0,0.04176197201013565,0.041278839111328125,0.04601745307445526,0.004255481064319611,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000205.npz
206,dubai_01,1,0.05303376540541649,0.052704110741615295,0.052253350615501404,-0.0007804147899150848,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000206.npz
207,dubai_01,2,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000207.npz
208,dubai_01,3,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000208.npz
209,dubai_01,4,0.09084047377109528,0.08619271218776703,0.08671539276838303,-0.00412508100271225,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000209.npz
210,dubai_01,5,0.046863388270139694,0.04849208891391754,0.04777809605002403,0.0009147077798843384,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000210.npz
211,dubai_01,6,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000211.npz
212,dubai_01,7,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000212.npz
213,dubai_01,8,0.05046387389302254,0.05284469947218895,0.048744574189186096,-0.001719299703836441,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000213.npz
214,dubai_01,9,0.046667080372571945,0.049615103751420975,0.047866519540548325,0.0011994391679763794,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000214.npz
215,dubai_01,10,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000215.npz
216,dubai_01,11,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000216.npz
217,dubai_01,12,0.048463888466358185,0.05478658527135849,0.05167752131819725,0.0032136328518390656,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000217.npz
218,dubai_01,13,0.05020234361290932,0.055211082100868225,0.051150623708963394,0.0009482800960540771,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000218.npz
219,dubai_01,14,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000219.npz
220,dubai_01,15,,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000220.npz
221,hongkong_01,1,0.7370217442512512,0.6237625479698181,-0.0003508380614221096,-0.7373725823126733,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000221.npz
222,hongkong_01,2,0.5612298846244812,0.7149420380592346,0.08378241956233978,-0.4774474650621414,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000222.npz
223,hongkong_01,3,0.3169540762901306,0.6483832001686096,0.09209965914487839,-0.22485441714525223,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000223.npz
224,hongkong_01,5,1.2775499820709229,0.516741156578064,0.033734459429979324,-1.2438155226409435,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000224.npz
225,hongkong_01,6,0.9309908151626587,0.3874565362930298,0.10925594717264175,-0.8217348679900169,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000225.npz
226,hongkong_01,7,0.7719300389289856,0.43016788363456726,0.08963636308908463,-0.682293675839901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000226.npz
227,hongkong_01,9,0.4971619248390198,0.27155888080596924,0.10429231822490692,-0.39286960661411285,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000227.npz
228,hongkong_01,10,0.39467141032218933,0.13861124217510223,0.06150345131754875,-0.3331679590046406,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000228.npz
229,hongkong_01,11,0.35475602746009827,0.27775585651397705,0.08994154632091522,-0.26481448113918304,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000229.npz
230,hongkong_01,12,0.2862691879272461,0.03187388926744461,0.04133102670311928,-0.24493816122412682,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000230.npz
231,hongkong_01,13,0.39116501808166504,0.24221523106098175,0.26572054624557495,-0.1254444718360901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000231.npz
232,hongkong_01,14,0.24589769542217255,0.5014061331748962,0.042117200791835785,-0.20378049463033676,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000232.npz
233,hongkong_01,15,0.12132929265499115,0.060603197664022446,0.07559284567832947,-0.04573644697666168,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000233.npz
234,houston_01,0,0.5589421987533569,0.7965248823165894,0.7059201002120972,0.14697790145874023,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000234.npz
235,houston_01,1,0.45250433683395386,0.6042933464050293,0.40804579854011536,-0.0444585382938385,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000235.npz
236,houston_01,2,0.4090620279312134,0.60411137342453,0.3658010959625244,-0.043260931968688965,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000236.npz
237,houston_01,3,0.485783189535141,0.7007352113723755,0.46530210971832275,-0.020481079816818237,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000237.npz
238,houston_01,4,0.7534418106079102,0.7537341117858887,0.6491749882698059,-0.10426682233810425,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000238.npz
239,houston_01,5,0.593612551689148,0.6575130224227905,0.3958452343940735,-0.19776731729507446,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000239.npz
240,houston_01,6,0.4667283296585083,0.6375828385353088,0.42456352710723877,-0.04216480255126953,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000240.npz
241,houston_01,7,0.4394882321357727,0.7676458358764648,0.6268082857131958,0.1873200535774231,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000241.npz
242,houston_01,8,0.7033069729804993,0.7157821655273438,0.52847820520401,-0.17482876777648926,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000242.npz
243,houston_01,9,0.6723452806472778,0.6118099689483643,0.3509281277656555,-0.3214171528816223,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000243.npz
244,houston_01,10,0.6258226633071899,0.5895605087280273,0.31840112805366516,-0.3074215352535248,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000244.npz
245,houston_01,11,0.4544309973716736,0.651171088218689,0.47606515884399414,0.021634161472320557,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000245.npz
246,houston_01,12,0.5741839408874512,0.5934908986091614,0.478643000125885,-0.09554094076156616,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000246.npz
247,houston_01,13,0.6862130761146545,0.599041223526001,0.500442624092102,-0.1857704520225525,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000247.npz
248,houston_01,14,0.6061999797821045,0.6272251605987549,0.4784703850746155,-0.127729594707489,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000248.npz
249,houston_01,15,0.4471017122268677,0.6257257461547852,0.45772573351860046,0.010624021291732788,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000249.npz
250,istanbul_01,0,-0.04197624325752258,-0.42537423968315125,0.37895432114601135,0.42093056440353394,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000250.npz
251,istanbul_01,1,0.03217795863747597,0.32987064123153687,0.3803861439228058,0.3482081852853298,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000251.npz
252,istanbul_01,2,0.508741557598114,0.3497281074523926,0.08447371423244476,-0.42426784336566925,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000252.npz
253,istanbul_01,3,0.362937867641449,0.28230032324790955,-0.019173573702573776,-0.38211144134402275,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000253.npz
254,istanbul_01,4,0.09404284507036209,1.3196423053741455,0.44741013646125793,0.35336729139089584,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000254.npz
255,istanbul_01,5,0.24375514686107635,-0.7117902636528015,0.1037570983171463,-0.13999804854393005,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000255.npz
256,istanbul_01,6,0.49066445231437683,-0.09650851786136627,-0.11605662852525711,-0.6067210808396339,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000256.npz
257,istanbul_01,7,0.4523565173149109,0.125345841050148,-0.12634815275669098,-0.5787046700716019,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000257.npz
258,istanbul_01,8,0.3607582449913025,-1.0837900638580322,0.29335856437683105,-0.06739968061447144,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000258.npz
259,istanbul_01,9,0.1538918912410736,-3.3012661933898926,-0.34347963333129883,-0.49737152457237244,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000259.npz
260,istanbul_01,10,0.3501683175563812,-2.9425461292266846,-0.3403434455394745,-0.6905117630958557,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000260.npz
261,istanbul_01,11,0.279494971036911,-1.575425148010254,-0.4701412320137024,-0.7496362030506134,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000261.npz
262,istanbul_01,12,0.6633069515228271,-2.3582005500793457,0.34186428785324097,-0.3214426636695862,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000262.npz
263,istanbul_01,13,0.4058893620967865,-7.982146739959717,-0.5035644769668579,-0.9094538390636444,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000263.npz
264,istanbul_01,14,0.40242016315460205,-5.77469539642334,-0.8467946648597717,-1.2492148280143738,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000264.npz
265,istanbul_01,15,0.5769526958465576,-2.9294636249542236,-1.0265979766845703,-1.603550672531128,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000265.npz
266,jakarta_01,0,0.12613064050674438,0.4762910306453705,0.39309561252593994,0.26696497201919556,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000266.npz
267,jakarta_01,1,0.08461204171180725,0.4282359182834625,0.6025360226631165,0.5179239809513092,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000267.npz
268,jakarta_01,2,0.03040258400142193,0.4800066351890564,0.6352587938308716,0.6048562098294497,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000268.npz
269,jakarta_01,3,0.0027335467748343945,0.3854418098926544,0.33710020780563354,0.33436666103079915,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000269.npz
270,jakarta_01,4,0.1951129138469696,0.6183457970619202,0.40727975964546204,0.21216684579849243,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000270.npz
271,jakarta_01,5,0.1573772430419922,0.56015545129776,0.7505438923835754,0.5931666493415833,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000271.npz
272,jakarta_01,6,0.08106236159801483,0.4761519432067871,0.5805050730705261,0.4994427114725113,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000272.npz
273,jakarta_01,7,0.0537073127925396,0.44706621766090393,0.249731183052063,0.1960238702595234,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000273.npz
274,jakarta_01,8,0.184424489736557,0.5665415525436401,0.41131043434143066,0.22688594460487366,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000274.npz
275,jakarta_01,9,0.1306481808423996,0.5081566572189331,0.8118814826011658,0.6812333017587662,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000275.npz
