sample_id,location_id,patch_id,year_a,year_b,ndvi_a,ndvi_b,delta_ndvi,label,path
148,cairo_01,4,2019,2023,0.425095796585083,0.3495282232761383,-0.0755675733089447,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000148.npz
149,cairo_01,5,2019,2023,0.377871036529541,0.3310146927833557,-0.0468563437461853,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000149.npz
150,cairo_01,6,2019,2023,0.46144169569015503,0.4088866710662842,-0.05255502462387085,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000150.npz
151,cairo_01,7,2019,2023,0.4678054451942444,0.4503461718559265,-0.01745927333831787,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000151.npz
152,cairo_01,8,2019,2023,0.4491499066352844,0.33042341470718384,-0.11872649192810059,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000152.npz
153,cairo_01,9,2019,2023,0.40314921736717224,0.36797672510147095,-0.035172492265701294,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000153.npz
154,cairo_01,10,2019,2023,0.42984822392463684,0.40924692153930664,-0.0206013023853302,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000154.npz
155,cairo_01,11,2019,2023,0.42252984642982483,0.4140017032623291,-0.008528143167495728,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000155.npz
156,cairo_01,12,2019,2023,0.22845953702926636,0.20799365639686584,-0.020465880632400513,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000156.npz
157,cairo_01,13,2019,2023,0.37138259410858154,0.29025527834892273,-0.08112731575965881,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000157.npz
158,cairo_01,14,2019,2023,0.3287539780139923,0.3132992088794708,-0.015454769134521484,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000158.npz
159,cairo_01,15,2019,2023,0.3857649564743042,0.34750884771347046,-0.03825610876083374,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000159.npz
160,capetown_01,0,2019,2023,0.07073786109685898,-0.3348613977432251,-0.4055992588400841,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000160.npz
161,capetown_01,1,2019,2023,0.029926536604762077,-0.37430310249328613,-0.4042296390980482,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000161.npz
162,capetown_01,2,2019,2023,0.30255377292633057,0.24921903014183044,-0.05333474278450012,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000162.npz
163,capetown_01,3,2019,2023,0.46316084265708923,0.45919269323349,-0.003968149423599243,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000163.npz
164,capetown_01,4,2019,2023,0.0371190570294857,0.1177760660648346,0.08065700903534889,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000164.npz
165,capetown_01,5,2019,2023,0.01830207370221615,-0.2849234342575073,-0.3032255079597235,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000165.npz
166,capetown_01,6,2019,2023,0.3351643681526184,0.2620120942592621,-0.07315227389335632,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000166.npz
167,capetown_01,7,2019,2023,0.505169153213501,0.49740859866142273,-0.007760554552078247,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000167.npz
168,capetown_01,8,2019,2023,0.040294449776411057,0.0890941396355629,0.04879968985915184,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000168.npz
169,capetown_01,9,2019,2023,0.12418701499700546,0.0814577043056488,-0.04272931069135666,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000169.npz
170,capetown_01,10,2019,2023,0.4997085928916931,0.5000483989715576,0.00033980607986450195,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000170.npz
171,capetown_01,11,2019,2023,0.4807165265083313,0.5246556997299194,0.043939173221588135,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000171.npz
172,capetown_01,12,2019,2023,0.0798799991607666,0.08949033170938492,0.009610332548618317,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000172.npz
173,capetown_01,13,2019,2023,0.4456164240837097,0.45770955085754395,0.012093126773834229,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000173.npz
174,capetown_01,14,2019,2023,0.5373155474662781,0.5435890555381775,0.006273508071899414,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000174.npz
175,capetown_01,15,2019,2023,0.5302632451057434,0.7062013745307922,0.17593812942504883,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000175.npz
176,chicago_01,0,2019,2023,0.06441397964954376,0.0641278401017189,-0.0002861395478248596,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000176.npz
177,chicago_01,1,2019,2023,0.10225799679756165,0.008826208300888538,-0.09343178849667311,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000177.npz
178,chicago_01,2,2019,2023,0.16397446393966675,0.10734009742736816,-0.056634366512298584,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000178.npz
179,chicago_01,3,2019,2023,0.18854102492332458,0.013327183201909065,-0.17521384172141552,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000179.npz
180,chicago_01,4,2019,2023,0.04991225153207779,0.06041644141077995,0.010504189878702164,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000180.npz
181,chicago_01,5,2019,2023,0.13856150209903717,0.05982073396444321,-0.07874076813459396,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000181.npz
182,chicago_01,6,2019,2023,0.1774754673242569,0.22353745996952057,0.04606199264526367,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000182.npz
183,chicago_01,7,2019,2023,0.19581183791160583,0.09224840253591537,-0.10356343537569046,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000183.npz
184,chicago_01,8,2019,2023,0.05079587548971176,0.10244837403297424,0.05165249854326248,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000184.npz
185,chicago_01,9,2019,2023,0.13387322425842285,0.05972165986895561,-0.07415156438946724,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000185.npz
186,chicago_01,10,2019,2023,0.185583233833313,0.12303930521011353,-0.06254392862319946,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000186.npz
187,chicago_01,11,2019,2023,0.17511379718780518,-0.1130141168832779,-0.28812791407108307,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000187.npz
188,chicago_01,12,2019,2023,0.051454078406095505,0.014859728515148163,-0.03659434989094734,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000188.npz
189,chicago_01,13,2019,2023,0.11221997439861298,0.09412392228841782,-0.01809605211019516,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000189.npz
190,chicago_01,14,2019,2023,0.1872968077659607,0.12293810397386551,-0.06435870379209518,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000190.npz
191,chicago_01,15,2019,2023,0.25572824478149414,-0.09615384787321091,-0.35188209265470505,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000191.npz
192,delhi_01,0,2019,2023,0.2027532160282135,0.5498805046081543,0.3471272885799408,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000192.npz
193,delhi_01,1,2019,2023,0.18518322706222534,0.653266429901123,0.4680832028388977,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000193.npz
194,delhi_01,2,2019,2023,0.23158994317054749,0.5954802632331848,0.36389032006263733,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000194.npz
195,delhi_01,3,2019,2023,0.27397871017456055,0.6507292985916138,0.3767505884170532,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000195.npz
196,delhi_01,4,2019,2023,0.21699358522891998,0.5729730725288391,0.35597948729991913,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000196.npz
197,delhi_01,5,2019,2023,0.18442168831825256,0.5631540417671204,0.3787323534488678,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000197.npz
198,delhi_01,6,2019,2023,0.20373275876045227,0.5813863277435303,0.377653568983078,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000198.npz
199,delhi_01,7,2019,2023,0.20529574155807495,0.5806971788406372,0.37540143728256226,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000199.npz
200,delhi_01,8,2019,2023,0.2117978036403656,0.519316554069519,0.30751875042915344,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000200.npz
201,delhi_01,9,2019,2023,0.23754873871803284,0.5719293355941772,0.3343805968761444,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000201.npz
202,delhi_01,10,2019,2023,0.1681026816368103,0.5687273144721985,0.4006246328353882,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000202.npz
203,delhi_01,11,2019,2023,0.2075650691986084,0.5669066905975342,0.3593416213989258,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000203.npz
204,delhi_01,12,2019,2023,0.2528490722179413,0.5523823499679565,0.29953327775001526,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000204.npz
205,delhi_01,13,2019,2023,0.2928064465522766,0.4685991108417511,0.1757926642894745,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000205.npz
206,delhi_01,14,2019,2023,0.26269879937171936,0.4925660490989685,0.22986724972724915,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000206.npz
207,delhi_01,15,2019,2023,0.24496841430664062,0.4220579266548157,0.17708951234817505,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000207.npz
208,dubai_01,0,2019,2023,0.04176197201013565,0.04601745307445526,0.004255481064319611,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000208.npz
209,dubai_01,1,2019,2023,0.05303376540541649,0.052253350615501404,-0.0007804147899150848,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000209.npz
210,dubai_01,2,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000210.npz
211,dubai_01,3,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000211.npz
212,dubai_01,4,2019,2023,0.09084047377109528,0.08671539276838303,-0.00412508100271225,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000212.npz
213,dubai_01,5,2019,2023,0.046863388270139694,0.04777809605002403,0.0009147077798843384,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000213.npz
214,dubai_01,6,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000214.npz
215,dubai_01,7,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000215.npz
216,dubai_01,8,2019,2023,0.05046387389302254,0.048744574189186096,-0.001719299703836441,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000216.npz
217,dubai_01,9,2019,2023,0.046667080372571945,0.047866519540548325,0.0011994391679763794,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000217.npz
218,dubai_01,10,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000218.npz
219,dubai_01,11,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000219.npz
220,dubai_01,12,2019,2023,0.048463888466358185,0.05167752131819725,0.0032136328518390656,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000220.npz
221,dubai_01,13,2019,2023,0.05020234361290932,0.051150623708963394,0.0009482800960540771,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000221.npz
222,dubai_01,14,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000222.npz
223,dubai_01,15,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000223.npz
224,hongkong_01,0,2019,2023,1.1868109703063965,-0.018671903759241104,-1.2054828740656376,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000224.npz
225,hongkong_01,1,2019,2023,0.7370217442512512,-0.0003508380614221096,-0.7373725823126733,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000225.npz
226,hongkong_01,2,2019,2023,0.5612298846244812,0.08378241956233978,-0.4774474650621414,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000226.npz
227,hongkong_01,3,2019,2023,0.3169540762901306,0.09209965914487839,-0.22485441714525223,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000227.npz
228,hongkong_01,4,2019,2023,0.8819685578346252,-0.0016162460669875145,-0.8835848039016128,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000228.npz
229,hongkong_01,5,2019,2023,1.2775499820709229,0.033734459429979324,-1.2438155226409435,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000229.npz
230,hongkong_01,6,2019,2023,0.9309908151626587,0.10925594717264175,-0.8217348679900169,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000230.npz
231,hongkong_01,7,2019,2023,0.7719300389289856,0.08963636308908463,-0.682293675839901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000231.npz
232,hongkong_01,8,2019,2023,0.39216330647468567,0.05479023978114128,-0.3373730666935444,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000232.npz
233,hongkong_01,9,2019,2023,0.4971619248390198,0.10429231822490692,-0.39286960661411285,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000233.npz
234,hongkong_01,10,2019,2023,0.39467141032218933,0.06150345131754875,-0.3331679590046406,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000234.npz
235,hongkong_01,11,2019,2023,0.35475602746009827,0.08994154632091522,-0.26481448113918304,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000235.npz
236,hongkong_01,12,2019,2023,0.2862691879272461,0.04133102670311928,-0.24493816122412682,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000236.npz
237,hongkong_01,13,2019,2023,0.39116501808166504,0.26572054624557495,-0.1254444718360901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000237.npz
238,hongkong_01,14,2019,2023,0.24589769542217255,0.042117200791835785,-0.20378049463033676,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000238.npz
239,hongkong_01,15,2019,2023,0.12132929265499115,0.07559284567832947,-0.04573644697666168,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000239.npz
240,houston_01,0,2019,2023,0.5589421987533569,0.7059201002120972,0.14697790145874023,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000240.npz
241,houston_01,1,2019,2023,0.45250433683395386,0.40804579854011536,-0.0444585382938385,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000241.npz
242,houston_01,2,2019,2023,0.4090620279312134,0.3658010959625244,-0.043260931968688965,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000242.npz
243,houston_01,3,2019,2023,0.485783189535141,0.46530210971832275,-0.020481079816818237,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000243.npz
244,houston_01,4,2019,2023,0.7534418106079102,0.6491749882698059,-0.10426682233810425,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000244.npz
245,houston_01,5,2019,2023,0.593612551689148,0.3958452343940735,-0.19776731729507446,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000245.npz
246,houston_01,6,2019,2023,0.4667283296585083,0.42456352710723877,-0.04216480255126953,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000246.npz
247,houston_01,7,2019,2023,0.4394882321357727,0.6268082857131958,0.1873200535774231,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000247.npz
248,houston_01,8,2019,2023,0.7033069729804993,0.52847820520401,-0.17482876777648926,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000248.npz
249,houston_01,9,2019,2023,0.6723452806472778,0.3509281277656555,-0.3214171528816223,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000249.npz
250,houston_01,10,2019,2023,0.6258226633071899,0.31840112805366516,-0.3074215352535248,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000250.npz
251,houston_01,11,2019,2023,0.4544309973716736,0.47606515884399414,0.021634161472320557,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000251.npz
252,houston_01,12,2019,2023,0.5741839408874512,0.478643000125885,-0.09554094076156616,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000252.npz
253,houston_01,13,2019,2023,0.6862130761146545,0.500442624092102,-0.1857704520225525,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000253.npz
254,houston_01,14,2019,2023,0.6061999797821045,0.4784703850746155,-0.127729594707489,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000254.npz
255,houston_01,15,2019,2023,0.4471017122268677,0.45772573351860046,0.010624021291732788,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000255.npz
256,istanbul_01,0,2019,2023,-0.04197624325752258,0.37895432114601135,0.42093056440353394,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000256.npz
257,istanbul_01,1,2019,2023,0.03217795863747597,0.3803861439228058,0.3482081852853298,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000257.npz
258,istanbul_01,2,2019,2023,0.508741557598114,0.08447371423244476,-0.42426784336566925,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000258.npz
259,istanbul_01,3,2019,2023,0.362937867641449,-0.019173573702573776,-0.38211144134402275,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000259.npz
260,istanbul_01,4,2019,2023,0.09404284507036209,0.44741013646125793,0.35336729139089584,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000260.npz
261,istanbul_01,5,2019,2023,0.24375514686107635,0.1037570983171463,-0.13999804854393005,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000261.npz
262,istanbul_01,6,2019,2023,0.49066445231437683,-0.11605662852525711,-0.6067210808396339,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000262.npz
263,istanbul_01,7,2019,2023,0.4523565173149109,-0.12634815275669098,-0.5787046700716019,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000263.npz
264,istanbul_01,8,2019,2023,0.3607582449913025,0.29335856437683105,-0.06739968061447144,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000264.npz
265,istanbul_01,9,2019,2023,0.1538918912410736,-0.34347963333129883,-0.49737152457237244,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000265.npz
266,istanbul_01,10,2019,2023,0.3501683175563812,-0.3403434455394745,-0.6905117630958557,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000266.npz
267,istanbul_01,11,2019,2023,0.279494971036911,-0.4701412320137024,-0.7496362030506134,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000267.npz
268,istanbul_01,12,2019,2023,0.6633069515228271,0.34186428785324097,-0.3214426636695862,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000268.npz
269,istanbul_01,13,2019,2023,0.4058893620967865,-0.5035644769668579,-0.9094538390636444,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000269.npz
270,istanbul_01,14,2019,2023,0.40242016315460205,-0.8467946648597717,-1.2492148280143738,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000270.npz
271,istanbul_01,15,2019,2023,0.5769526958465576,-1.0265979766845703,-1.603550672531128,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000271.npz
272,jakarta_01,0,2019,2023,0.12613064050674438,0.39309561252593994,0.26696497201919556,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000272.npz
273,jakarta_01,1,2019,2023,0.08461204171180725,0.6025360226631165,0.5179239809513092,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000273.npz
274,jakarta_01,2,2019,2023,0.03040258400142193,0.6352587938308716,0.6048562098294497,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000274.npz
275,jakarta_01,3,2019,2023,0.0027335467748343945,0.33710020780563354,0.33436666103079915,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000275.npz
276,jakarta_01,4,2019,2023,0.1951129138469696,0.40727975964546204,0.21216684579849243,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000276.npz
277,jakarta_01,5,2019,2023,0.1573772430419922,0.7505438923835754,0.5931666493415833,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000277.npz
278,jakarta_01,6,2019,2023,0.08106236159801483,0.5805050730705261,0.4994427114725113,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000278.npz
279,jakarta_01,7,2019,2023,0.0537073127925396,0.249731183052063,0.1960238702595234,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000279.npz
280,jakarta_01,8,2019,2023,0.184424489736557,0.41131043434143066,0.22688594460487366,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000280.npz
281,jakarta_01,9,2019,2023,0.1306481808423996,0.8118814826011658,0.6812333017587662,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000281.npz
282,jakarta_01,10,2019,2023,0.02871890552341938,0.6985463500022888,0.6698274444788694,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000282.npz
283,jakarta_01,11,2019,2023,0.0764893889427185,0.5871241688728333,0.5106347799301147,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000283.npz
284,jakarta_01,12,2019,2023,0.0979379266500473,0.4023563265800476,0.3044183999300003,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000284.npz
285,jakarta_01,13,2019,2023,0.19641084969043732,0.6032587885856628,0.4068479388952255,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000285.npz
286,jakarta_01,14,2019,2023,0.21889671683311462,0.7938408255577087,0.5749441087245941,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000286.npz
287,jakarta_01,15,2019,2023,0.2645454406738281,0.7831868529319763,0.5186414122581482,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000287.npz
288,johannesburg_01,0,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000288.npz
289,johannesburg_01,1,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000289.npz
290,johannesburg_01,4,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000290.npz
291,johannesburg_01,5,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000291.npz
292,johannesburg_01,8,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000292.npz
293,johannesburg_01,9,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000293.npz
294,johannesburg_01,12,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000294.npz
295,johannesburg_01,13,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000295.npz
296,kolkata_01,0,2019,2023,0.306410014629364,0.34495463967323303,0.03854462504386902,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000296.npz
297,kolkata_01,1,2019,2023,0.4529382586479187,0.4210270345211029,-0.031911224126815796,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000297.npz
298,kolkata_01,2,2019,2023,0.4162982702255249,0.440631628036499,0.02433335781097412,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000298.npz
