sample_id,location_id,patch_id,year_a,year_b,ndvi_a,ndvi_b,delta_ndvi,label,path,split
145,cairo_01,1,2019,2023,0.3801146745681762,0.2587254047393799,-0.1213892698287963,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000145.npz,train
146,cairo_01,2,2019,2023,0.3517523407936096,0.2756068408489227,-0.0761454999446868,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000146.npz,train
147,cairo_01,3,2019,2023,0.3842121958732605,0.3199375569820404,-0.06427463889122,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000147.npz,train
148,cairo_01,4,2019,2023,0.425095796585083,0.3495282232761383,-0.0755675733089447,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000148.npz,train
149,cairo_01,5,2019,2023,0.377871036529541,0.3310146927833557,-0.0468563437461853,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000149.npz,train
150,cairo_01,6,2019,2023,0.461441695690155,0.4088866710662842,-0.0525550246238708,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000150.npz,train
151,cairo_01,7,2019,2023,0.4678054451942444,0.4503461718559265,-0.0174592733383178,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000151.npz,train
152,cairo_01,8,2019,2023,0.4491499066352844,0.3304234147071838,-0.1187264919281005,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000152.npz,train
153,cairo_01,9,2019,2023,0.4031492173671722,0.3679767251014709,-0.0351724922657012,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000153.npz,train
154,cairo_01,10,2019,2023,0.4298482239246368,0.4092469215393066,-0.0206013023853302,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000154.npz,train
155,cairo_01,11,2019,2023,0.4225298464298248,0.4140017032623291,-0.0085281431674957,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000155.npz,train
156,cairo_01,12,2019,2023,0.2284595370292663,0.2079936563968658,-0.0204658806324005,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000156.npz,train
157,cairo_01,13,2019,2023,0.3713825941085815,0.2902552783489227,-0.0811273157596588,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000157.npz,train
158,cairo_01,14,2019,2023,0.3287539780139923,0.3132992088794708,-0.0154547691345214,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000158.npz,train
159,cairo_01,15,2019,2023,0.3857649564743042,0.3475088477134704,-0.0382561087608337,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000159.npz,train
160,capetown_01,0,2019,2023,0.0707378610968589,-0.3348613977432251,-0.4055992588400841,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000160.npz,train
161,capetown_01,1,2019,2023,0.029926536604762,-0.3743031024932861,-0.4042296390980482,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000161.npz,train
162,capetown_01,2,2019,2023,0.3025537729263305,0.2492190301418304,-0.0533347427845001,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000162.npz,train
163,capetown_01,3,2019,2023,0.4631608426570892,0.45919269323349,-0.0039681494235992,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000163.npz,train
164,capetown_01,4,2019,2023,0.0371190570294857,0.1177760660648346,0.0806570090353488,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000164.npz,train
165,capetown_01,5,2019,2023,0.0183020737022161,-0.2849234342575073,-0.3032255079597235,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000165.npz,train
166,capetown_01,6,2019,2023,0.3351643681526184,0.2620120942592621,-0.0731522738933563,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000166.npz,train
167,capetown_01,7,2019,2023,0.505169153213501,0.4974085986614227,-0.0077605545520782,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000167.npz,train
168,capetown_01,8,2019,2023,0.040294449776411,0.0890941396355629,0.0487996898591518,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000168.npz,train
169,capetown_01,9,2019,2023,0.1241870149970054,0.0814577043056488,-0.0427293106913566,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000169.npz,train
170,capetown_01,10,2019,2023,0.4997085928916931,0.5000483989715576,0.0003398060798645,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000170.npz,train
171,capetown_01,11,2019,2023,0.4807165265083313,0.5246556997299194,0.0439391732215881,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000171.npz,train
172,capetown_01,12,2019,2023,0.0798799991607666,0.0894903317093849,0.0096103325486183,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000172.npz,train
173,capetown_01,13,2019,2023,0.4456164240837097,0.4577095508575439,0.0120931267738342,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000173.npz,train
174,capetown_01,14,2019,2023,0.5373155474662781,0.5435890555381775,0.0062735080718994,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000174.npz,train
175,capetown_01,15,2019,2023,0.5302632451057434,0.7062013745307922,0.1759381294250488,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000175.npz,train
176,chicago_01,0,2019,2023,0.0644139796495437,0.0641278401017189,-0.0002861395478248,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000176.npz,test
177,chicago_01,1,2019,2023,0.1022579967975616,0.0088262083008885,-0.0934317884966731,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000177.npz,test
178,chicago_01,2,2019,2023,0.1639744639396667,0.1073400974273681,-0.0566343665122985,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000178.npz,test
179,chicago_01,3,2019,2023,0.1885410249233245,0.013327183201909,-0.1752138417214155,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000179.npz,test
180,chicago_01,4,2019,2023,0.0499122515320777,0.0604164414107799,0.0105041898787021,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000180.npz,test
181,chicago_01,5,2019,2023,0.1385615020990371,0.0598207339644432,-0.0787407681345939,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000181.npz,test
182,chicago_01,6,2019,2023,0.1774754673242569,0.2235374599695205,0.0460619926452636,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000182.npz,test
183,chicago_01,7,2019,2023,0.1958118379116058,0.0922484025359153,-0.1035634353756904,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000183.npz,test
184,chicago_01,8,2019,2023,0.0507958754897117,0.1024483740329742,0.0516524985432624,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000184.npz,test
185,chicago_01,9,2019,2023,0.1338732242584228,0.0597216598689556,-0.0741515643894672,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000185.npz,test
186,chicago_01,10,2019,2023,0.185583233833313,0.1230393052101135,-0.0625439286231994,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000186.npz,test
187,chicago_01,11,2019,2023,0.1751137971878051,-0.1130141168832779,-0.288127914071083,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000187.npz,test
188,chicago_01,12,2019,2023,0.0514540784060955,0.0148597285151481,-0.0365943498909473,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000188.npz,test
189,chicago_01,13,2019,2023,0.1122199743986129,0.0941239222884178,-0.0180960521101951,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000189.npz,test
190,chicago_01,14,2019,2023,0.1872968077659607,0.1229381039738655,-0.0643587037920951,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000190.npz,test
191,chicago_01,15,2019,2023,0.2557282447814941,-0.0961538478732109,-0.351882092654705,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000191.npz,test
192,delhi_01,0,2019,2023,0.2027532160282135,0.5498805046081543,0.3471272885799408,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000192.npz,test
193,delhi_01,1,2019,2023,0.1851832270622253,0.653266429901123,0.4680832028388977,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000193.npz,test
194,delhi_01,2,2019,2023,0.2315899431705474,0.5954802632331848,0.3638903200626373,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000194.npz,test
195,delhi_01,3,2019,2023,0.2739787101745605,0.6507292985916138,0.3767505884170532,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000195.npz,test
196,delhi_01,4,2019,2023,0.2169935852289199,0.5729730725288391,0.3559794872999191,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000196.npz,test
197,delhi_01,5,2019,2023,0.1844216883182525,0.5631540417671204,0.3787323534488678,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000197.npz,test
198,delhi_01,6,2019,2023,0.2037327587604522,0.5813863277435303,0.377653568983078,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000198.npz,test
199,delhi_01,7,2019,2023,0.2052957415580749,0.5806971788406372,0.3754014372825622,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000199.npz,test
200,delhi_01,8,2019,2023,0.2117978036403656,0.519316554069519,0.3075187504291534,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000200.npz,test
201,delhi_01,9,2019,2023,0.2375487387180328,0.5719293355941772,0.3343805968761444,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000201.npz,test
202,delhi_01,10,2019,2023,0.1681026816368103,0.5687273144721985,0.4006246328353882,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000202.npz,test
203,delhi_01,11,2019,2023,0.2075650691986084,0.5669066905975342,0.3593416213989258,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000203.npz,test
204,delhi_01,12,2019,2023,0.2528490722179413,0.5523823499679565,0.2995332777500152,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000204.npz,test
205,delhi_01,13,2019,2023,0.2928064465522766,0.4685991108417511,0.1757926642894745,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000205.npz,test
206,delhi_01,14,2019,2023,0.2626987993717193,0.4925660490989685,0.2298672497272491,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000206.npz,test
207,delhi_01,15,2019,2023,0.2449684143066406,0.4220579266548157,0.177089512348175,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000207.npz,test
208,dubai_01,0,2019,2023,0.0417619720101356,0.0460174530744552,0.0042554810643196,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000208.npz,test
209,dubai_01,1,2019,2023,0.0530337654054164,0.0522533506155014,-0.000780414789915,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000209.npz,test
210,dubai_01,2,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000210.npz,test
211,dubai_01,3,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000211.npz,test
212,dubai_01,4,2019,2023,0.0908404737710952,0.086715392768383,-0.0041250810027122,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000212.npz,test
213,dubai_01,5,2019,2023,0.0468633882701396,0.047778096050024,0.0009147077798843,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000213.npz,test
214,dubai_01,6,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000214.npz,test
215,dubai_01,7,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000215.npz,test
216,dubai_01,8,2019,2023,0.0504638738930225,0.048744574189186,-0.0017192997038364,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000216.npz,test
217,dubai_01,9,2019,2023,0.0466670803725719,0.0478665195405483,0.0011994391679763,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000217.npz,test
218,dubai_01,10,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000218.npz,test
219,dubai_01,11,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000219.npz,test
220,dubai_01,12,2019,2023,0.0484638884663581,0.0516775213181972,0.003213632851839,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000220.npz,test
221,dubai_01,13,2019,2023,0.0502023436129093,0.0511506237089633,0.000948280096054,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000221.npz,test
222,dubai_01,14,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000222.npz,test
223,dubai_01,15,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000223.npz,test
224,hongkong_01,0,2019,2023,1.1868109703063965,-0.0186719037592411,-1.2054828740656376,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000224.npz,test
225,hongkong_01,1,2019,2023,0.7370217442512512,-0.0003508380614221,-0.7373725823126733,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000225.npz,test
226,hongkong_01,2,2019,2023,0.5612298846244812,0.0837824195623397,-0.4774474650621414,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000226.npz,test
227,hongkong_01,3,2019,2023,0.3169540762901306,0.0920996591448783,-0.2248544171452522,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000227.npz,test
228,hongkong_01,4,2019,2023,0.8819685578346252,-0.0016162460669875,-0.8835848039016128,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000228.npz,test
229,hongkong_01,5,2019,2023,1.2775499820709229,0.0337344594299793,-1.2438155226409435,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000229.npz,test
230,hongkong_01,6,2019,2023,0.9309908151626588,0.1092559471726417,-0.8217348679900169,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000230.npz,test
231,hongkong_01,7,2019,2023,0.7719300389289856,0.0896363630890846,-0.682293675839901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000231.npz,test
232,hongkong_01,8,2019,2023,0.3921633064746856,0.0547902397811412,-0.3373730666935444,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000232.npz,test
233,hongkong_01,9,2019,2023,0.4971619248390198,0.1042923182249069,-0.3928696066141128,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000233.npz,test
234,hongkong_01,10,2019,2023,0.3946714103221893,0.0615034513175487,-0.3331679590046406,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000234.npz,test
235,hongkong_01,11,2019,2023,0.3547560274600982,0.0899415463209152,-0.264814481139183,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000235.npz,test
236,hongkong_01,12,2019,2023,0.2862691879272461,0.0413310267031192,-0.2449381612241268,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000236.npz,test
237,hongkong_01,13,2019,2023,0.391165018081665,0.2657205462455749,-0.1254444718360901,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000237.npz,test
238,hongkong_01,14,2019,2023,0.2458976954221725,0.0421172007918357,-0.2037804946303367,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000238.npz,test
239,hongkong_01,15,2019,2023,0.1213292926549911,0.0755928456783294,-0.0457364469766616,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000239.npz,test
240,houston_01,0,2019,2023,0.5589421987533569,0.7059201002120972,0.1469779014587402,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000240.npz,train
241,houston_01,1,2019,2023,0.4525043368339538,0.4080457985401153,-0.0444585382938385,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000241.npz,train
242,houston_01,2,2019,2023,0.4090620279312134,0.3658010959625244,-0.0432609319686889,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000242.npz,train
243,houston_01,3,2019,2023,0.485783189535141,0.4653021097183227,-0.0204810798168182,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000243.npz,train
244,houston_01,4,2019,2023,0.7534418106079102,0.6491749882698059,-0.1042668223381042,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000244.npz,train
245,houston_01,5,2019,2023,0.593612551689148,0.3958452343940735,-0.1977673172950744,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000245.npz,train
246,houston_01,6,2019,2023,0.4667283296585083,0.4245635271072387,-0.0421648025512695,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000246.npz,train
247,houston_01,7,2019,2023,0.4394882321357727,0.6268082857131958,0.1873200535774231,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000247.npz,train
248,houston_01,8,2019,2023,0.7033069729804993,0.52847820520401,-0.1748287677764892,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000248.npz,train
249,houston_01,9,2019,2023,0.6723452806472778,0.3509281277656555,-0.3214171528816223,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000249.npz,train
250,houston_01,10,2019,2023,0.6258226633071899,0.3184011280536651,-0.3074215352535248,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000250.npz,train
251,houston_01,11,2019,2023,0.4544309973716736,0.4760651588439941,0.0216341614723205,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000251.npz,train
252,houston_01,12,2019,2023,0.5741839408874512,0.478643000125885,-0.0955409407615661,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000252.npz,train
253,houston_01,13,2019,2023,0.6862130761146545,0.500442624092102,-0.1857704520225525,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000253.npz,train
254,houston_01,14,2019,2023,0.6061999797821045,0.4784703850746155,-0.127729594707489,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000254.npz,train
255,houston_01,15,2019,2023,0.4471017122268677,0.4577257335186004,0.0106240212917327,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000255.npz,train
256,istanbul_01,0,2019,2023,-0.0419762432575225,0.3789543211460113,0.4209305644035339,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000256.npz,train
257,istanbul_01,1,2019,2023,0.0321779586374759,0.3803861439228058,0.3482081852853298,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000257.npz,train
258,istanbul_01,2,2019,2023,0.508741557598114,0.0844737142324447,-0.4242678433656692,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000258.npz,train
259,istanbul_01,3,2019,2023,0.362937867641449,-0.0191735737025737,-0.3821114413440227,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000259.npz,train
260,istanbul_01,4,2019,2023,0.094042845070362,0.4474101364612579,0.3533672913908958,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000260.npz,train
261,istanbul_01,5,2019,2023,0.2437551468610763,0.1037570983171463,-0.13999804854393,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000261.npz,train
262,istanbul_01,6,2019,2023,0.4906644523143768,-0.1160566285252571,-0.6067210808396339,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000262.npz,train
263,istanbul_01,7,2019,2023,0.4523565173149109,-0.1263481527566909,-0.5787046700716019,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000263.npz,train
264,istanbul_01,8,2019,2023,0.3607582449913025,0.293358564376831,-0.0673996806144714,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000264.npz,train
265,istanbul_01,9,2019,2023,0.1538918912410736,-0.3434796333312988,-0.4973715245723724,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000265.npz,train
266,istanbul_01,10,2019,2023,0.3501683175563812,-0.3403434455394745,-0.6905117630958557,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000266.npz,train
267,istanbul_01,11,2019,2023,0.279494971036911,-0.4701412320137024,-0.7496362030506134,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000267.npz,train
268,istanbul_01,12,2019,2023,0.6633069515228271,0.3418642878532409,-0.3214426636695862,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000268.npz,train
269,istanbul_01,13,2019,2023,0.4058893620967865,-0.5035644769668579,-0.9094538390636444,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000269.npz,train
270,istanbul_01,14,2019,2023,0.402420163154602,-0.8467946648597717,-1.2492148280143738,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000270.npz,train
271,istanbul_01,15,2019,2023,0.5769526958465576,-1.0265979766845703,-1.603550672531128,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000271.npz,train
272,jakarta_01,0,2019,2023,0.1261306405067443,0.3930956125259399,0.2669649720191955,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000272.npz,train
273,jakarta_01,1,2019,2023,0.0846120417118072,0.6025360226631165,0.5179239809513092,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000273.npz,train
274,jakarta_01,2,2019,2023,0.0304025840014219,0.6352587938308716,0.6048562098294497,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000274.npz,train
275,jakarta_01,3,2019,2023,0.0027335467748343,0.3371002078056335,0.3343666610307991,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000275.npz,train
276,jakarta_01,4,2019,2023,0.1951129138469696,0.407279759645462,0.2121668457984924,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000276.npz,train
277,jakarta_01,5,2019,2023,0.1573772430419922,0.7505438923835754,0.5931666493415833,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000277.npz,train
278,jakarta_01,6,2019,2023,0.0810623615980148,0.5805050730705261,0.4994427114725113,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000278.npz,train
279,jakarta_01,7,2019,2023,0.0537073127925396,0.249731183052063,0.1960238702595234,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000279.npz,train
280,jakarta_01,8,2019,2023,0.184424489736557,0.4113104343414306,0.2268859446048736,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000280.npz,train
281,jakarta_01,9,2019,2023,0.1306481808423996,0.8118814826011658,0.6812333017587662,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000281.npz,train
282,jakarta_01,10,2019,2023,0.0287189055234193,0.6985463500022888,0.6698274444788694,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000282.npz,train
283,jakarta_01,11,2019,2023,0.0764893889427185,0.5871241688728333,0.5106347799301147,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000283.npz,train
284,jakarta_01,12,2019,2023,0.0979379266500473,0.4023563265800476,0.3044183999300003,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000284.npz,train
285,jakarta_01,13,2019,2023,0.1964108496904373,0.6032587885856628,0.4068479388952255,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000285.npz,train
286,jakarta_01,14,2019,2023,0.2188967168331146,0.7938408255577087,0.5749441087245941,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000286.npz,train
287,jakarta_01,15,2019,2023,0.2645454406738281,0.7831868529319763,0.5186414122581482,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000287.npz,train
288,johannesburg_01,0,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000288.npz,train
289,johannesburg_01,1,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000289.npz,train
290,johannesburg_01,4,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000290.npz,train
291,johannesburg_01,5,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000291.npz,train
